,Lambda value,MSE Kfold-crossvalidation Ridge
691,4449.491566837824,0.23345854426512086
692,4579.584033357942,0.23401309863919792
693,4713.480091724692,0.2348293436155455
694,4851.290949845212,0.2355013468190866
695,4993.131067079237,0.2362503415991374
696,5139.1182493037895,0.2371612088744205
697,5289.373746757314,0.23769093579470146
698,5444.022354744549,0.23847418349670363
699,5603.192517285773,0.23926500117450072
700,5767.016433796488,0.23980477704417758
701,5935.630168886185,0.24055219709863843
702,6109.1737653673445,0.24128994073834242
703,6287.7913605685535,0.2423227201935469
704,6471.631306048343,0.24273985351931354
705,6660.846290809168,0.24353079127959243
706,6855.59346811387,0.24421616287048376
707,7056.034586009946,0.24544631222246158
708,7262.336121670041,0.24574135876408237
709,7474.669419660228,0.2466892218207825
710,7693.210834250921,0.24715833277329008
711,7918.14187588862,0.2479926155997959
712,8149.6493619501125,0.2487931968103565
713,8387.925571904514,0.24949231419943171
714,8633.168407011566,0.25029619131247194
715,8885.58155468944,0.25095821334158547
716,9145.374657688108,0.2520290262571373
717,9412.763488208973,0.25238451344133184
718,9687.97012711533,0.2532229183280005
719,9971.223148382509,0.2538026724939792
720,10262.757808940918,0.25464615628796905
721,10562.816244069621,0.25528084329104583
722,10871.647668502763,0.25600276096552077
723,11189.508583415867,0.25673450802839526
724,11516.662989463908,0.25754938525427895
725,11853.382606048117,0.25822988409190883
726,12199.94709699362,0.2590042647875554
727,12556.644302825338,0.25969622883518595
728,12923.770479835097,0.2603388656516444
729,13301.630546138467,0.2609507812783614
730,13690.538334925734,0.26165040186727945
731,14090.816855117302,0.262631301961747
732,14502.798559640054,0.26322512665128583
733,14926.82562154745,0.26389402023004666
734,15363.250218212737,0.2644259620557746
735,15812.434823831269,0.2651633684089766
736,16274.752510474898,0.2658129254420129
737,16750.58725794849,0.26649971202369693
738,17240.334272705873,0.2671831345314904
739,17744.400316090145,0.2679221950330354
740,18263.204042170935,0.26842546541436524
741,18797.17634545922,0.2689339463507044
742,19346.76071878848,0.26960325599228396
743,19912.41362165945,0.2702351077086683
744,20494.60485935438,0.2708460931052856
745,21093.817973135694,0.2714947539966689
746,21710.550641853126,0.27209217919389345
747,22345.315095292877,0.27267987336920957
748,22998.638539612108,0.27328410618788546
749,23671.063595212134,0.27392586112145667
750,24363.14874741396,0.27473118779647776
751,25075.468810310515,0.275041167748079
752,25808.615404180768,0.275717947011798
753,26563.197446862352,0.2761886338232914
754,27339.841659490696,0.27696505277546724
755,28139.19308702476,0.2776338982102622
756,28961.915633991735,0.2779688010057709
757,29808.69261589558,0.278600405458749
758,30680.227326747456,0.27908174178814177
759,31577.243623189388,0.2797901774955492
760,32500.486525696295,0.28008602232786123
761,33450.722837355715,0.2807139747321873
762,34428.7417807392,0.2811694837839639
763,35435.35565339424,0.2818676943320559
764,36471.4005025013,0.2821737162240963
765,37537.73681925611,0.28276419940147735
766,38635.250253554084,0.2832815650841125
767,39764.852349570385,0.28374877007878646
768,40927.481302846405,0.28426583813698364
769,42124.10273951253,0.2848519685259342
770,43355.71051829175,0.28525782589497817
771,44623.3275559537,0.28569909363695484
772,45928.00667690206,0.2862493938088069
773,47270.83148760215,0.28674133560344245
774,48652.917276574524,0.2872165836233178
775,50075.411940702405,0.28763980355712226
776,51539.49693862198,0.2880759567646175
777,53046.388271987606,0.2886248410828135
778,54597.33749542688,0.28908068242848867
779,56193.632756024286,0.2895594836435107
780,57836.599863196985,0.2898971358635713
781,59527.60338985107,0.2905182477153825
782,61268.0478057331,0.29077577010401245
783,63059.378643918004,0.2911958450969183
784,64903.08370140246,0.29170956780534874
785,66800.69427480054,0.2921522777066548
786,68753.78643216833,0.29259255726529065
787,70763.98232201351,0.29296151529534786
788,72832.95152057728,0.29334335401302764
789,74962.41241850764,0.2937705304583939
790,77154.13364807557,0.29419418281061654
791,79409.93555211967,0.29460523136417177
792,81731.69169593918,0.29504909369922705
793,84121.33042339113,0.29540620137356766
794,86580.83645848407,0.29577494117498193
795,89112.2525537985,0.2962444056763453
796,91717.68118710326,0.2966427859932825
797,94399.28630757677,0.29698325056044683
798,97159.29513308378,0.29742000951193326
799,100000.0,0.29774705398285506
